"doc_id","paragraph_id","chunk_id","chunk","text_id"
"s13428-019-01316-z.pdf","Appendix",85,"Appendix
Below are the variables included in the Lancaster Sensorimotor Norms dataset.
Word : Lemma (concept) presented to participants for rating Auditory.mean : Auditory strength: mean rating (0 -5) of
how strongly the concept is experienced by hearing
Gustatory.mean: Gustatory strength: mean rating (0 -5) of how strongly the concept is experienced by tasting
Haptic.mean: Haptic strength: mean rating (0 -5) of how strongly the concept is experienced by feeling through touch
Interoceptive.mean: Interoceptive strength: mean rating (0 -5) of how strongly the concept is experienced by sensations inside the body
Olfactory.mean: Olfactory strength: mean rating (0 -5) of how strongly the concept is experienced by smelling
Visual.mean: Visual strength: mean rating (0 -5) of how strongly the concept is experienced by seeing
Foot_leg.mean: Foot action strength: mean rating (0 -5) of how strongly the concept is experienced by performing an action with the foot/leg
Hand_arm.mean: Hand action strength: mean rating (0 -5) of how strongly the concept is experienced by performing an action with the hand/arm
Head.mean: Head action strength: mean rating (0 -5) of how strongly the concept is experienced by performing an action with the head excluding mouth
Mouth.mean: Mouth action strength: mean rating (0 -5) of how strongly the concept is experienced by performing an action with the mouth/throat
Torso.mean: Torso action strength: mean rating (0 -5) of how strongly the concept is experienced by performing an action with the torso
Behav Res (2020) 52:1271 -1291
Auditory.SD: Standard deviation of auditory strength ratings
Gustatory.SD: Standard deviation of gustatory strength ratings
Haptic.SD: Standard deviation of haptic strength ratings Interoceptive.SD: Standard deviation of interoceptive strength ratings
Olfactory.SD: Standard deviation of olfactory strength ratings
Visual.SD: Standard deviation of visual strength ratings Foot_leg.SD: Standard deviation of foot action strength ratings
Hand_arm.SD: Standard deviation of hand action strength ratings
Head.SD: Standard deviation of head action strength ratings
Mouth.SD: Standard deviation of mouth action strength ratings
Torso.SD: Standard deviation of torso action strength ratings","s13428-019-01316-z.pdf~Appendix~85"
"s13428-019-01316-z.pdf","Appendix",86,"Appendix
Max_strength.perceptual: Perceptual strength in the dominant modality (i.e., highest strength rating across six perceptual modalities)
Minkowski3.perceptual: Aggregated perceptual strength in all modalities in which the influence of weaker modalities is attenuated, calculated as Minkowski distance (with exponent 3) of the six-dimension vector of perceptual strength from the origin.
Exclusivity.perceptual: Modality exclusivity of the concept; the extent to which a concept is experienced though a single perceptual modality (0 -1, typically expressed as a percentage), calculated as the range of perceptual strength values divided by their sum
Dominant.perceptual: Perceptual modality through which the concept is experienced most strongly (i.e., with highest perceptual strength rating)
Max_strength.action: Action strength in the dominant effector (i.e., highest strength rating across five action effectors)
Minkowski3.action: Aggregated action strength in all effectors in which the influence of weaker effectors is attenuated, calculated as Minkowski distance (with exponent 3) of the five-dimension vector of action strength from the origin.
Exclusivity.action: Effector exclusivity of the concept; the extent to which a concept is experienced though a single action effector (0 -1, typically expressed as a percentage), calculated as the range of action strength values divided by their sum
Dominant.action: Action effector through which the concept is experienced most strongly (i.e., with highest action strength rating)
Max_strength.sensorimotor: Sensorimotor strength in the dominant dimension (i.e., highest strength rating across 11 sensorimotor dimensions)
Behav Res (2020) 52:1271 -1291
1289
Minkowski3.sensorimotor: Aggregated sensorimotor strength in all dimensions where the influence of weaker dimensions is attenuated, calculated as Minkowski distance (with exponent 3) of the 11-dimension vector of sensorimotor strength from the origin.","s13428-019-01316-z.pdf~Appendix~86"
"s13428-019-01316-z.pdf","Appendix",87,"Appendix
Exclusivity.sensorimotor: Sensorimotor exclusivity of the concept; the extent to which a concept is experienced though a single sensorimotor dimension (0 -1, typically expressed as a percentage), calculated as the range of sensorimotor strength values divided by their sum
Dominant.sensorimotor: Sensorimotor dimension through which the concept is experienced most strongly (i.e., with highest sensorimotor strength rating)
N_known.perceptual: Number of participants in perceptual strength norming who knew the concept well enough to provide valid ratings (i.e., as opposed to selecting the ' don ' t know ' option)
List_ N. perceptual: Number of valid participants in perceptual strength norming who completed the item list featuring the concept (i.e., who were presented with the concept for rating)
Percent_known.perceptual: Percentage of participants (0 -1) in perceptual strength norming who knew the concept well enough to provide valid ratings, calculated as N_known.perceptual divided by List_N.perceptual
N_known.action: Number of participants in action strength norming who knew the concept well enough to provide valid ratings (i.e., as opposed to selecting the ' don ' t know ' option)
List_ N. action: Number of valid participants in action strength norming who completed the item list featuring the concept (i.e., who were presented with the concept for rating)
Percent_known.action: Percentage of participants (0 -1) in action strength norming who knew the concept well enough to provide valid ratings, calculated as N_known.action divided by List_N.action
Mean_age.perceptual: Average age of participants in perceptual strength norming who completed the item list featuring the concept (i.e., who were presented with the concept for rating)
Mean_age.action: Average age of participants in action strength norming who completed the item list featuring the concept (i.e., who were presented with the concept for rating)
List#.perceptual: Code number of the item list in perceptual strength norming that featured the concept
List#.action: Code number of the item list in action strength norming that featured the concept","s13428-019-01316-z.pdf~Appendix~87"
"s13428-019-01316-z.pdf","Appendix",88,"Appendix
Open Access This article is distributed under the terms of the Creative Commons Attribution 4.0 International License (http:// creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made.","s13428-019-01316-z.pdf~Appendix~88"
"29915007","Introduction",1,"1. Introduction Odours give rise to primary sensory experiences. Every time we inhale we use our sense of smell to make sense of our environment.","29915007~Introduction~1"
"29915007","Introduction",2,"Odours are used to detect and identify foods, to avoid environmental hazards, and they enable social communication [1,2]. We can identify the source of a gas leak or navigate towards (or away from!) a department store perfume counter by using our sense of smell alone [3].","29915007~Introduction~2"
"29915007","Introduction",3,"In fact, people can track a 10 m long scent trail of chocolate through a field [4]. Our ability to detect odours is so keen that the odorant ethyl mercaptan (which gives gas its distinctive smell) can be detected at concentrations equivalent to three drops diluted in an Olympic-size swimming pool [5]. Despite evidence of humans having such keen noses, it has been claimed that like other abstract domains—such as time or emotion—odours are difficult to conceptualize.","29915007~Introduction~3"
"29915007","Introduction",4,"We may be able to detect whether an odour is present or not, or follow it to its source using intensity gradients, but many doubt we can think olfactorily. The Scottish philosopher Thomas Reid claimed: ‘It is evidently ridiculous, to ascribe to it [the smell]1 figure, colour, extension, or any other quality of bodies. He cannot give it a place, any more than he can give a place to melancholy or joy: nor can he conceive it to have any existence but when it is smelled.","29915007~Introduction~4"
"29915007","Introduction",5,"So that it appears to be a simple and original affection or feeling of the mind, altogether inexplicable and unaccountable. It is indeed impossible that it can be any body: It is a sensation; and a sensation can only be in a sentient thing.’ [6].","29915007~Introduction~5"
"29915007","Introduction",6,"Olfactory notions, indeed, seem difficult to conjure at will. When asked to imagine a pan of onions frying on a stove, only 3% of people say they are unable to see the onions, but a striking 57% say they are unable to smell them [7]. Similarly, when asked to imagine a specific object—for example, a rose—people rate the odour experience as having the lowest vividness and clarity in comparison to the other modalities [8,9].","29915007~Introduction~6"
"29915007","Introduction",7,"Most striking, perhaps, is the finding that people rarely report olfactory imagery from their spontaneous conscious experiences: when participants are asked to report imagery they experience on the hour, every hour, visual images abound, occurring around 60% of the time; but olfactory imagery appears as little as 1% of the time [10]. This suggests that odour representations are fragile.Similarly, odours appear difficult to verbalize [5,11–16]. Even when presented with familiar odours, speakers struggle to name them on the basis of smell alone [14–16].","29915007~Introduction~7"
"29915007","Introduction",8,"When English speakers do name odours, they typically refer to their source (e.g. smells like lemon), suggesting that when they are able to identify an odour they think of it in concrete terms [17]. That is, odours trigger bounded, cohesive object concepts [18]. In fact, Hans Henning claimed: ‘olfactory abstraction is impossible.","29915007~Introduction~8"
"29915007","Introduction",9,"We can easily abstract the common shared colour—i.e. white—of jasmine, lily-of-the-valley, camphor and milk, but no man can similarly abstract a common odour by attending to what they have in common and setting aside their differences' [19, p. 66]. This view has been challenged recently by cross-cultural research.","29915007~Introduction~9"
"29915007","Introduction",10,"In some communities instead of talking about odours in terms of objects, dedicated vocabulary for referring to odour qualities is used instead [16,20–23]. These terms have been coined ‘abstract’ because they do not refer to any specific source. For example, in the language Jahai—spoken by a hunter-gatherer community in the rainforest of the Malay Peninsula—the term cŋɛs is used to refer to stinging sorts of smells associated with petrol, smoke, and various insects and plants, while pl?","29915007~Introduction~10"
"29915007","Introduction",11,"ʔeʕŋ refers to bloody, fishy, meaty sorts of smells. There are around a dozen smell terms in Jahai: they are monolexemic, stative verbs; they do not refer to a specific or restricted class of objects; they are also psychologically salient, appearing in everyday conversation and child speech [16,20]. Under experimental conditions, Jahai speakers depart from English speakers in how they encode odours too.","29915007~Introduction~11"
"29915007","Introduction",12,"Majid & Burenhult [16] gave 10 male Jahai participants and 10 age- and gender-matched English participants common odours (familiar to Westerners, e.g. chocolate, petrol) and asked speakers to name them. They found that English speakers indeed used source-based, concrete vocabulary, while Jahai speakers used abstract odour terms. In addition, English participants had very low agreement in how they described odours, whereas Jahai participants had significantly higher agreement.At the same time, it has been suggested that the main evolutionary function of the olfactory system is to detect odour pleasantness, so that people universally perceive the same odours as pleasant versus unpleasant on the basis of the physical structure of the odour molecule [24–26].","29915007~Introduction~12"
"29915007","Introduction",13,"This raises a puzzle because in a separate line of inquiry researchers have proposed that abstract concepts are more detached from sensory experience than concrete concepts, and more variable cross-linguistically [27,28]. If Westerners truly think about odours in terms of concrete objects, whereas some small-scale communities think about odours as abstract qualities, might there be knock-on consequences for their underlying odour concepts? Consistent with this proposal, cross-modal associations between odours and colours have been shown to differ as a function of how the odour is described: odours described using source-based terms give rise to more consistent and canonical colour associations (e.g. banana odour → ‘smells like banana’ → colour yellow) than those described with abstract terms (e.g. musty), which instead have less strong colour associations [17].","29915007~Introduction~13"
"29915007","Introduction",14,"This suggests abstract odour vocabulary is less grounded in multi-modal sensory experience. Accordingly, this predicts that Jahai participants who describe odours with abstract vocabulary might have weaker emotional associations to odours. Conversely, abstract words are said to be more emotionally-loaded [29,30], which would predict that Jahai participants should evince stronger emotional reactions to odours as a function of their specific linguistic encoding.The current paper re-visits the issue of olfactory abstraction across cultures, and investigates its interaction with emotion.","29915007~Introduction~14"
"29915007","Introduction",15,"We asked a larger sample of men and women in Jahai and Dutch to name monomolecular odorants, while measuring both verbal (odour names and reaction times) and non-verbal (facial expression) responses. We used ‘abstract’ monomolecular odorants (not clearly associated with any concrete source) to investigate whether this would lure Western participants to produce more ‘abstract’ verbal responses; thus testing task parameters for abstraction in odour naming [31]. In addition, we sought to establish whether Jahai and Dutch participants had ‘universal’ non-verbal responses to odorants or whether emotional reactions varied cross-linguistically.","29915007~Introduction~15"
"29915007","Introduction",16,"That is, do Jahai and Dutch participants find the same odours pleasant and unpleasant (as measured by their facial expressions), but only later differentiate in terms of their verbal responses; or do the two groups differ in their initial, affective reactions to odours too?","29915007~Introduction~16"
"29915007","Methods",1,"2. Methods(a)Participants Participants were 30 (15 women) native speakers of Jahai. Age could only be estimated for most people, but ranged from 15 to 64 years; approx.","29915007~Methods~1"
"29915007","Methods",2,"M = 32 years. Thirty Dutch participants were matched to Jahai for age and gender; with equal numbers of men and women, age M = 32 years (range 16–64). Jahai and Dutch did not differ by age t(58) = 0.18, p = 0.99.","29915007~Methods~2"
"29915007","Methods",3,"All Jahai still pursue traditional foraging, although they reside in a resettlement village much of the time, and so are exposed to modernity. They were tested in Air Banun, Hulu Perak district, Peninsular Malaysia. The Dutch participants live a typical urbanized Western lifestyle.","29915007~Methods~3"
"29915007","Methods",4,"They were tested in Nijmegen, The Netherlands. Although participants were matched as closely as possible, there were nevertheless substantial differences between the groups, including in schooling and multilingualism. Seventeen Jahai participants had no schooling, and the rest had only 1–6 years of primary school education (in Malay).","29915007~Methods~4"
"29915007","Methods",5,"Most Jahai speak Malay, and many are also fluent in Temiar (a related Aslian language). All Dutch participants were educated to at least high school level; 10 participants also had university-level education. All (but one) Dutch participants were also fluent in English, and many spoke at least two additional languages (including German, French, Greek, Chinese, etc.).","29915007~Methods~5"
"29915007","Methods",6,"All Jahai men, and more than half the women smoked; only eight Dutch men and two Dutch women reported they smoked.(b)Stimuli Since most commercially available smell tests are primarily comprised of odours of pleasant fruity and flowery notes, we devised a novel set of test odours constructed to better match what we knew about the odour words used by the Jahai. These included odours for more varied unpleasant smells. Specifically, we selected a set of monomolecular odours (n = 37),2 which apart from fruity and flowery smells, also included volatiles associated with, e.g. animals, decay, meat, blood, mould and faeces (table 1).","29915007~Methods~6"
"29915007","Methods",7,"The odorants were soaked into the cotton filament of a plastic marker pen ‘Sniffin' Stick’; the cap was removed by an experimenter during trials, and the felt-tip placed in front of participants' nostrils. Table 1. Odorants with their unique numerical identifier assigned by the Chemical Abstracts Service (CAS), with their associated chemical name and brief descriptors.number CAS#namedescriptor2513-86-0acetoinbutter, cream4142-62-1hexanoic acidfatty, fruity679-09-4nonanoic acidcheesy, pungent8137-00-8sulforolmeaty, beefy975-50-3trimethyl aminefishy125655-61-8bornyl acetatebalsamic, woody1380-71-7cyclotene hydratecaramel15104-67-6gamma-undecalactonepeachy fruity18290-37-9pyrazinenutty2087-44-5beta-caryophyllenespicy, clove21123-25-1diethyl succinatefruity22123-32-02,5-dimethyl pyrazinechocolatey23105-54-4ethyl butyratepineapple, fruity2455704-78-4meaty dithianemeaty25135-79-5isopropyl quinolinegreen271222-05-5musk gx 100%musk2916409-46-4menthyl isovalerategreen woody sweet3278-96-61-amino-2-propanolfishy3371-41-0amyl alcoholwiney, yeasty, fermented3483-34-1skatolefaecal3596-15-12-methyl butyl aminefishy36103-09-3isooctyl acetateearthy37109-05-72-methyl piperidinefishy391878-18-82-methyl-1-butane thiolbloody, sulphurous404861-58-92-pentyl thiophenebloody (fruity?)","29915007~Methods~7"
"29915007","Methods",8,"4118138-04-02,3-diethyl-5-methylpyrazinemusty, nutty, hazelnut4459558-23-5para-cresyl caprylatefaecal4599-87-6para-cymeneterpenic, rancid, woody, citrus, spicy463391-86-41-octen-3-olearthy, mushroom4745019-28-14-methyl nonanoic acidmeaty495333-83-51-(2-thienyl) butanonegrilled meat51625-33-23-penten-2-onefishy, fruity? 5380-56-8alpha-pinenepiney543681-71-8z3 hexenyl acetatesharp fruity-green55106-25-2nerolsweet, floral, rose56122-03-2cuminaldehydegreen, herbal, spicy, characteristic cumin5776-22-2camphorcamphoraceous(c)Procedure Participants were tested in their native language, i.e. Jahai and Dutch.","29915007~Methods~8"
"29915007","Methods",9,"There were two experimenters: one who operated a camera directly opposite the participant; and a second who presented the participant with the odorants, who sat at 90° to the participant. Odours were presented one at a time with at least 60 s between different odorants. Participants were told to keep their head still while the experimenter brought the Sniffin' Stick to their nose so they could smell it, and then said ‘What smell is this?’: in Jahai  (literally, what smell 3S DEM ‘what smell it this’); in Dutch Welke geur is dit?","29915007~Methods~9"
"29915007","Methods",10,"(literally, ‘what smell is this?’). The participant could request to smell an odour again as many times as they wished, and were frequently asked if they would like to take a longer break. The whole session took approximately 1 h to run per person.(d)Coding After testing, recordings were imported into ELAN [32].","29915007~Methods~10"
"29915007","Methods",11,"ELAN enables annotation of both verbal and non-verbal responses with high timing accuracy in a single platform. The full verbal responses to each odorant were transcribed, and main contentful responses coded. For example, from the full Dutch response: Ja, het heeft iets kaneligs maar ik kan, nee, ik kan, eh, niet specifiek, eh, zeggen wat het is.","29915007~Methods~11"
"29915007","Methods",12,"‘Yes, it is something cinnamon-like, but I can, no, I can, erm, not specifically, erm, say what it is.’; ‘cinnamon’ was coded as the main response, which is a source-based description. Onset and offset of transcriptions were time-aligned with speech. Time to name an odour (in ms) was measured from when the Sniffin' Stick was closest to the nose to when the participant began to speak.","29915007~Methods~12"
"29915007","Methods",13,"Ideally exact sniff measurements would have been taken but this was not practical in the field, and more critically would have disrupted facial expression coding. Separately, a trained FACS coder (Facial Action Coding System [33]) annotated the non-verbal facial responses to each odour. For the current purposes, we focus on facial muscle movements (action units, AU), previously identified as being relevant for ‘disgust’ or ‘pleasure’ [34,35], or which were recurrent in the dataset (table 1).","29915007~Methods~13"
"29915007","Methods",14,"Our focus was on the first appraisals, and so only those AUs that began within 2 s of the Sniffin' Stick being held to the nose were coded.Once transcribed and coded, data were extracted from ELAN and the following dependent variables were examined: (i) type of responses given to odorants; (ii) length of descriptions to odorants for Jahai and Dutch; (iii) timing of responses—i.e. how long participants took to give a verbal response measured from when the Sniffin' Stick was held at the nose; (iv) agreement in descriptions across communities; and (v) facial expressions to odours.","29915007~Methods~14"
"29915007","Results",1,"3. Results(a)Type of response There was a clear qualitative distinction between Jahai and Dutch responses (figure 1). Out of 1110 opportunities to describe odours (37 stimulus × 30 participants), Jahai participants produced 22 distinct response types: 19 were abstract smell terms, and these made up 99.5% of all tokens.","29915007~Results~1"
"29915007","Results",2,"In addition, there were 3 source-based terms (referring to types of plants; 0.3%); 1 evaluative expression (be good; 0.1%); and only once did 1 participant produce no verbal descriptor (0.1%). Figure 1.( Top panel) Types of strategies used to describe odours by Jahai and Dutch participants, and (bottom panel) time taken to name odours by language and participant.","29915007~Results~2"
"29915007","Results",3,"Jahai speakers use overwhelmingly abstract odour terms and take around 2 s to name odours; Dutch participants use predominantly concrete descriptors and take around 13 s to name odours.In contrast, Dutch participants produced 707 distinct responses, and more diverse strategies. Participants said they didn't know what the odour was 3.7% of the time, and were able only to say that it was familiar in some way 3.9% of the time; or they produced an evaluative response 5.7% of the time (e.g. wow, godver ‘damn’, gek ‘crazy’). The dominant contentful response was to refer to a concrete source (e.g. bloemen ‘flowers’; ammoniak ‘ammonia’, mest ‘manure’, etc.); this category consisted of 557 different tokens and 64.7% of all responses.","29915007~Results~3"
"29915007","Results",4,"Another strategy was to refer to a specific scenario (4.7%) (e.g. als je d'r langsfietst of achter de vuilniswagen staat niet d'r bovenop ‘if you ride along or stand behind a garbage truck, but not right on top of it’; eten dat lekker smaakt maar als het in de pot bij oma ligt dan stinkt het ‘food that tastes good but if it is in the pot at granny's then it stinks’; huis waar niet veel gelucht wordt ‘house that isn't aired’). Thereafter, responses could be said to involve some degree of abstraction: for example, participants used a crossmodal metaphor of some type 9.2% of the time (e.g. scherp ‘sharp’, zoet ‘sweet’, warm ‘warm’); or gave a generic category for some odours (2.3%) (e.g. chemisch ‘chemical’, synthetisch ‘synthetic’, natuurlijk ‘natural’, organisch ‘organic’), in which they referred to a type of odours; or they referred not the quality of the smell but its intensity (5.7% of responses). There were only five abstract odour terms used throughout the study (stinkt ‘smelly’; stinkt niet ‘not smelly’; muf ‘musty’; ranzig ‘rancid smell’; and weeïg ‘sickly smell’) and these made up only 2.2% of all responses.(b)Length of response Further confirming the qualitative differences between Jahai and Dutch verbal responses, we found that Jahai speakers gave a single abstract term the majority of the time, and as such the average length of their response was much shorter than Dutch responses.","29915007~Results~4"
"29915007","Results",5,"Prior research has established that orthographic length correlates highly with phonetic length, even for languages with irregular spelling [36]; as such we took orthographic length as a proxy for speech length. Arguably a strictly phonemic representation of Dutch responses, comparable to the Jahai orthography [37], would result in somewhat shorter estimates than those measured here, but the differences between languages were nevertheless substantial: Jahai responses were on average five characters long, whereas Dutch responses were 85 characters. Using the lme4 package [38,39], linear mixed-effects models were fitted to the log-transformed data (which were otherwise skewed).","29915007~Results~5"
"29915007","Results",6,"Language was treated as a fixed effect, with participants and items as random effects; p-values were obtained by likelihood ratio tests of the model with and without language as a factor. We found that language had a significant effect on the length of responses (measured in characters) χ2(1) = 3660, p < 0.0001.(c)Time of response Not only were the Jahai more succinct in naming odours, they were quicker too: on average Jahai participants took around 2 s to give a verbal response, whereas Dutch participants took more than 13 s (figure 1). Dutch participants took even longer if time to produce a contentful response was measured (e.g. ‘flowers’; as opposed to saying ‘I don't know’ or equivalent).","29915007~Results~6"
"29915007","Results",7,"Linear mixed-effects models were fitted (as above) to the log-transformed time (in ms) that it took participants to name each odour. Four datapoints were clearly outliers based on visual inspection of the data (0.18%) and were removed from both analyses reported below. Language had a significant effect on time to produce a first verbal response χ2(1) = 2411, p < 0.0001, and first contentful response χ2(1) = 2689, p < 0.0001.","29915007~Results~7"
"29915007","Results",8,"In fact, to produce the first contentful response, Jahai speakers took M = 2727 ms, whereas Dutch speakers took 17 280 ms.(d)Agreement Jahai participants agreed more with one another in how to describe each stimulus than Dutch speakers did. We calculated agreement across speakers in naming each odorant separately for Jahai and Dutch using Simpson's Diversity Index [40], following [16]. We asked whether despite differences in linguistic strategies, there was nevertheless consensus when odours were described.","29915007~Results~8"
"29915007","Results",9,"Language had a significant effect on agreement calculated over first responses χ2(1) = 122, p < 0.0001, and when taking all responses into consideration χ2(1) = 131, p < 0.0001. That is, Jahai participants agreed more with each other in how to describe odours, even when all responses Dutch participants gave were considered in comparison.Next, we examined the data using a dual-factoring technique—correspondence analysis (ca package in R [41])—which enables visualization of associations between categorical variables. Figure 2 (a) depicts the relationship between verbal labels3 (red) and odorants (blue; see table 1 for list of odorants).","29915007~Results~9"
"29915007","Results",10,"In these plots, the more two odorants are called by the same term, the closer they are plotted together. Similarly, the more often terms are used for similar odorants, the closer they are plotted. The Dutch data showed weak structure, as reflected in the poor model fit (only 18.5% of the variance in the data are captured by the first two dimensions).4 Verbal responses mostly cluster on 0, suggesting weak associations between specific labels and particular odorants.","29915007~Results~10"
"29915007","Results",11,"Odour stimuli were, nevertheless, dispersed because they were rarely called by the same term. Figure 2. Correspondence analysis plots of (a) odour descriptions (red) and odorants (blue) for Jahai and Dutch and (b) facial expression action units (AUs) by odorants.","29915007~Results~11"
"29915007","Results",12,"See table 1 for full description of odorants and table 2 for description of AUs. Table 2. Action units (AUs) coded for facial expressions, their brief description, and correlation values (Pearson r) across odorants between Jahai and Dutch participants (with p one-tailed; df = 35).action unitdescriptionrp AUs associated with pleasant emotions AU1inner brow raise0.0330.423 AU2outer brow raise−0.0870.305 AU6cheek raise0.2950.038 AU12lip corner pull0.3600.014 AU17chin raise0.2340.082AUs associated with unpleasant emotions AU4brow lower0.4610.002 AU7lid tight0.5200.000 AU9nose wrinkle0.2920.040 AU10upper lip raise0.2900.041 AU15lip corner depress0.1050.268 AU5upper lid raise−0.0450.396The Jahai name∼odorant plot looks strikingly different (figure 2a).","29915007~Results~12"
"29915007","Results",13,"The first two dimensions explained 41.7% of the variance. There was a clearer correspondence between labels and odorants. The left-hand side depicts terms that prototypically refer to pleasant odours, while the right features terms prototypically referring to unpleasant odours (interpreted according to the semantics of the Jahai terms [20]).","29915007~Results~13"
"29915007","Results",14,"Correspondingly, odorants (blue) on the left are classified by Jahai terms as more pleasant than those on the right. So, musk (27), nerol (described in the literature as sweet, floral; 55), alpha-pinene (piney; 53), diethyl succinate (fruity; 21), champher (camphoreous; 57); 3-penten-2-one gamma-undecalactone (peachy fruity; 15), etc. (described in the literature as both fishy and fruity; 51) are all described with terms for fragrant-type odour words. In the same space we also find 4-methyl nonanoic acid (meaty; 47), 1-amino-2-propanol (fishy; 32), 2-methyl piperidine (fishy; 37), which are described with these general fragrant terms, and specifically cŋəs, which could be glossed as ‘edibly fragrant’.","29915007~Results~14"
"29915007","Results",15,"Note, however, that other odorants that have previously been described in the olfactory literature as ‘fishy’ and ‘meaty’ load on the other side of the plot, and are described by the Jahai with terms best glossed as ‘stinking’; e.g. haʔɛ̃t: trimethyl amine (9), meaty dithiane (24), etc. This is likely due to the subtle differences in the odour characteristics; e.g. trimethyl amine is said to be rancid and sweaty, as well as fishy in odour.(e)Emotion From the ELAN coding of facial expressions, we identified whether each participant displayed the target AU (table 2) for each odorant. We then aggregated Jahai (n = 30) and Dutch (n = 30) responses for each AU separately, and examined whether the two groups displayed similar emotional reactions to odorants, or not.","29915007~Results~15"
"29915007","Results",16,"To test this, we correlated summed AUs displayed by each group: if Jahai and Dutch participants have similar responses to odorants, then facial expressions ought to covary. Table 2 shows that AUs associated with negative facial expressions [34,35] for odorants correlated for the Jahai and Dutch (as reflected in brow lower, lid tight, nose wrinkle and upper lip raise); as did positive facial expressions (i.e. cheek raise and lip corner pull), albeit less clearly (see also figure 2). This suggests that despite differential linguistic categorization of odours, the two groups nevertheless converge on their initial affective responses.","29915007~Results~16"
"29915007","Conclusion",1,"4. Conclusion Olfactory abstraction varies across cultures: while Dutch participants confirmed the often-touted claim that ‘olfactory abstraction is impossible’ [19] by providing mostly concrete language in response to odours, Jahai speakers overwhelmingly described odours with dedicated, abstract language. In addition, their responses were faster and shorter, providing converging evidence that the Jahai are communicatively adept in talking about odours.Even for the monomolecular odours used in this study, which do not have a single object entity associated with them, Dutch participants predominantly tried to identify a source (e.g. flowers), or situation (e.g. house that isn't aired), corresponding to that aroma.","29915007~Conclusion~1"
"29915007","Conclusion",2,"Their grappling to identify concrete sources was in sharp contrast to the fluent abstract Jahai responses. Previous studies have shown that Standard Average Europeans struggle to identify odours [5,13–16], as also illustrated by the Dutch here. The greater ease of linguistic expression demonstrated by the Jahai is not unique, however.","29915007~Conclusion~2"
"29915007","Conclusion",3,"It appears that hunter-gatherer communities in particular find odours easier to talk about [23]. Despite these differences in language, both groups appeared to have similar initial affective responses to odours—as measured by facial expressions—consistent with previous proposals of universally pleasant odours [24–26]. This is not an obvious result, as others have suggested that abstract concepts are more detached from sensory experience [27,28], or conversely that they are particularly valenced [29,30].","29915007~Conclusion~3"
"29915007","Conclusion",4,"As such, we could have expected the groups to diverge in their emotional expressions, so that their facial expressions were in line with their verbal content. We did not find compelling evidence of this. Note, however, that the groups could have diverged later in their facial expressions when they had fully lexicalized their conceptual content.","29915007~Conclusion~4"
"29915007","Conclusion",5,"We did not directly asses this. Instead, we focused on initial facial expressions that began within the first 2 s of participants sniffing an odour, and found strong similarities in this time window.Facial expressions are, of course, dynamic. In our data, after first appraisal, facial expressions often reflected ‘thinking’ expressions, perhaps associated with trying to retrieve words.","29915007~Conclusion~5"
"29915007","Conclusion",6,"Thereafter, participants often showed signs of ‘positive’ emotion: they frequently laughed—particularly after perceiving unpleasant smells. This laughter arguably reflects a response to the social situation of being asked to smell ‘disgusting’ smells. Consistent with this, the laughter was often accompanied by direct eye-gaze with the experimenter.","29915007~Conclusion~6"
"29915007","Conclusion",7,"Given the large differences in time to verbalize odours by Jahai and Dutch participants, it is unclear whether facial expressions at time of verbalization would provide reliable comparative data of emotion to the odour per se.The fact that both groups display similar emotional reactions to odours initially, but later diverged in their linguistic encoding thereafter provides fresh perspective on the controversial issue of whether olfactory perception proceeds by determining valence first [5,24] or by identifying a bounded, cohesive odour concept foremost [18]. Contrary to previous reaction time studies [42,43], we find that behaviourally relevant responses strongly support the valence-first theory: within the first 2 s the face already communicates whether an odour is positive or negative, but verbal identification does not happen until around 2.7 s for the Jahai, and takes almost 17 s for Dutch speakers.To conclude, odours may initially be treated in similar ways according to their pleasantness across diverse communities. But the fact that they vary in their linguistic expression across cultures suggests that the notion of what is ‘abstract’ or ‘concrete’ is in part a culturally-contingent fact.","29915007~Conclusion~7"
"33757701","V3X",1,"Trends Cogn Sci Trends Cogn Sci Trends in Cognitive Sciences1364-66131879-307XElsevier Ltd.","33757701~V3X~1"
"33757701","Keywords",1,"337577019761396S1364-6613(21)00035-810.1016/j.tics.2021.02.004Letter Olfactory Language: Context Is Everything Olofsson Jonas K.1⁎Pierzchajlo Stephen11Department of Psychology, Stockholm University, Stockholm, Sweden⁎Correspondence:2032021620212032021256419420© 2021 Elsevier Ltd. All rights reserved.2021Elsevier Ltd Since January 2020 Elsevier has created a COVID-19 resource centre with free information in English and Mandarin on the novel coronavirus COVID-19. The COVID-19 resource centre is hosted on Elsevier Connect, the company's public news and information website.","33757701~Keywords~1"
"33757701","Keywords",2,"Elsevier hereby grants permission to make all its COVID-19-related research that is available on the COVID-19 resource centre - including this research content - immediately available in Pub Med Central and other publicly funded repositories, such as the WHO COVID database with rights for unrestricted research re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for free by Elsevier for as long as the COVID-19 resource centre remains active.Keywordslanguageolfactionlearningsensationolfactory perceptionmemory","33757701~Keywords~2"
